Anon Period,Orders cons. (anon),month,quarter,year,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,TGL Biz Desc_SSI,TGL Business Unit_SSI027,TGL Business Unit_SSI037,TGL Business Unit_SSI047,TGL Business Unit_SSI070,TGL Business Segment_SSI02710,TGL Business Segment_SSI02780,TGL Business Segment_SSI02782,TGL Business Segment_SSI02784,TGL Business Segment_SSI02786,TGL Business Segment_SSI02792,TGL Business Segment_SSI02793,TGL Business Segment_SSI02796,TGL Business Segment_SSI02798,TGL Business Segment_SSI02799,TGL Business Segment_SSI03781,TGL Business Segment_SSI03782,TGL Business Segment_SSI03784,TGL Business Segment_SSI03798,TGL Business Segment_SSI03799,TGL Business Segment_SSI04781,TGL Business Segment_SSI04783,TGL Business Segment_SSI04784,TGL Business Segment_SSI04799,TGL Business Segment_SSI07081,TGL Business Segment_SSI07082,TGL Business Segment_SSI07083,TGL Business Segment_SSI07098,TGL Business Segment_SSI07099
9,0,12,4,2021,98636820.0,216737510.0,0.0,0.0,85573296.0,105124776.66666667,108514318.16369413,100825809.5,92777482.25899705,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,239001294,12,4,2021,0.0,98636820.0,216737510.0,196754472.0,0.0,105124776.66666667,108514318.16369413,100825809.5,92777482.25899705,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,109946801,12,4,2021,237695171.0,0.0,98636820.0,92826055.0,0.0,112110663.66666667,119419039.2129544,107649259.33333333,102264229.41987413,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,-208,1,1,2022,106112586.0,237695171.0,0.0,0.0,244869922.0,114602585.66666667,119074802.7499303,109863681.16666667,102022620.12719847,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,242114004,1,1,2022,-208.0,106112586.0,237695171.0,216737510.0,108956219.0,114602516.33333333,119074902.84391187,109863646.5,102022664.92443787,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,118904534,1,1,2022,225116700.0,-208.0,106112586.0,98636820.0,0.0,110409692.66666667,112619955.65240046,111260178.16666667,103819711.64369687,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,0,2,1,2022,103991061.0,225116700.0,-208.0,0.0,0.0,109702517.66666667,112667080.90569988,112152551.66666667,103712463.60886392,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,223030096,2,1,2022,0.0,103991061.0,225116700.0,237695171.0,196754472.0,109702587.0,112666979.64203621,112152551.66666667,103712463.60886392,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,106272916,2,1,2022,234244141.0,0.0,103991061.0,106112586.0,92826055.0,112745067.33333333,117367175.42980234,111577380.0,102883232.37660049,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,0,3,1,2022,103133971.0,234244141.0,0.0,-208.0,0.0,112459370.66666667,117400177.62939827,111080944.16666667,102922054.0138478,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,229750223,3,1,2022,0.0,103133971.0,234244141.0,225116700.0,216737510.0,112459370.66666667,117400177.62939827,111080978.83333333,102922009.11605231,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,120114373,3,1,2022,266061497.0,0.0,103133971.0,103991061.0,98636820.0,123065156.0,134145887.55566986,117905111.66666667,112871699.17926164,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,0,4,2,2022,127553219.0,266061497.0,0.0,0.0,0.0,131204905.33333333,133068332.65761633,121832138.0,112700539.7789145,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,263572397,4,2,2022,0.0,127553219.0,266061497.0,234244141.0,237695171.0,131204905.33333333,133068332.65761632,121832138.0,112700539.7789145,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,117587274,4,2,2022,249051032.0,0.0,127553219.0,103133971.0,106112586.0,125534750.33333333,124537784.6152925,124299953.16666667,115774527.62522826,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,0,5,2,2022,104668293.0,249051032.0,0.0,0.0,-208.0,117906441.66666667,125052151.40155257,124555673.5,115720108.15472846,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,308926301,5,2,2022,0.0,104668293.0,249051032.0,266061497.0,225116700.0,117906441.66666667,125052151.40155257,124555673.5,115720108.15472846,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,115240147,5,2,2022,249209045.0,0.0,104668293.0,127553219.0,103991061.0,117959112.66666667,125135012.8581601,121746931.5,111734460.13551837,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,0,6,2,2022,116025753.0,249209045.0,0.0,0.0,0.0,121744932.66666667,124702922.13696402,119825687.16666667,111713758.9905959,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,201794619,6,2,2022,0.0,116025753.0,249209045.0,249051032.0,234244141.0,121744932.66666667,124702922.13696402,119825687.16666667,111713758.9905959,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,89975312,6,2,2022,221800335.0,0.0,116025753.0,104668293.0,103133971.0,112608696.0,110939642.87140097,115283904.33333333,105807081.09068336,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,0,7,3,2022,100151842.0,221800335.0,0.0,0.0,0.0,107317392.33333333,111073651.17440185,114531162.5,105913720.00786848,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,204173007,7,3,2022,0.0,100151842.0,221800335.0,249209045.0,266061497.0,107317392.33333333,111073651.17440185,114531162.5,105913720.00786848,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,80632794,7,3,2022,221972735.0,0.0,100151842.0,116025753.0,127553219.0,107374859.0,111162506.0520937,109991777.5,99368509.90031542,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,0,8,3,2022,95595900.0,221972735.0,0.0,0.0,0.0,105856211.66666667,111341498.4067841,106586802.0,99470370.5419581,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,190244363,8,3,2022,0.0,95595900.0,221972735.0,221800335.0,249051032.0,105856211.66666667,111341498.4067841,106586802.0,99470370.5419581,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,87094857,8,3,2022,228514275.0,0.0,95595900.0,100151842.0,104668293.0,108036725.0,114763992.89282495,107705792.0,101050888.89552161,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,0,9,3,2022,100877722.0,228514275.0,0.0,0.0,0.0,109797332.33333333,114517959.53503445,107826772.0,101040470.4019486,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,223664005,9,3,2022,0.0,100877722.0,228514275.0,221972735.0,249209045.0,109797332.33333333,114517959.53503445,107826772.0,101040470.4019486,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,112912626,9,3,2022,261924188.0,0.0,100877722.0,95595900.0,116025753.0,120933970.0,132108894.01453243,114485347.5,110902277.95476496,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,0,10,4,2022,127776281.0,261924188.0,0.0,0.0,0.0,129900156.33333333,130975009.82893069,119848744.33333333,110583740.04407254,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,176047927,10,4,2022,0.0,127776281.0,261924188.0,228514275.0,221800335.0,129900156.33333333,130975009.82893069,119848744.33333333,110583740.04407254,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,82575594,10,4,2022,204447770.0,0.0,127776281.0,100877722.0,100151842.0,110741350.33333333,103282933.30268475,115837660.16666667,106203655.8901845,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,0,11,4,2022,89925410.0,204447770.0,0.0,0.0,0.0,98124393.33333333,102470191.5693946,114012274.83333333,106605567.76384819,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,196828884,11,4,2022,0.0,89925410.0,204447770.0,261924188.0,221972735.0,98124393.33333333,102470191.5693946,114012274.83333333,106605567.76384819,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,90446032,11,4,2022,220723064.0,0.0,89925410.0,127776281.0,95595900.0,103549491.33333333,110990447.51472977,107145420.83333333,95968819.68229836,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,0,12,4,2022,101352284.0,220723064.0,0.0,0.0,0.0,107358449.33333333,110484040.75655237,102741421.33333333,95437548.72129172,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,201228179,12,4,2022,0.0,101352284.0,220723064.0,204447770.0,228514275.0,107358449.33333333,110484040.75655237,102741421.33333333,95437548.72129172,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,99114187,12,4,2022,228522639.0,0.0,101352284.0,89925410.0,100877722.0,109958307.66666667,114504134.71309452,106753899.5,100917552.48916872,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,0,1,1,2023,111394569.0,228522639.0,0.0,0.0,0.0,113305736.0,114273306.39023925,110332092.66666667,100581587.7370698,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,184423024,1,1,2023,0.0,111394569.0,228522639.0,220723064.0,261924188.0,113305736.0,114273306.39023924,110332092.66666667,100581587.7370698,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
